[[1]]
                        Prob         Low           Med          Up
cc15             7.700856e-02 0.9866234688  0.092929042 0.98662347
cc16            -6.778771e-02 0.9355698834 -0.066157493 0.93556988
cc17             5.510737e-02 0.9933843077  0.042450674 0.99338431
cc18             1.169546e-01 0.9160275657  0.149715546 0.91602757
cc19             7.533838e-02 0.9217430675  0.091117783 0.92174307
cc20            -1.288919e-02 0.9545603300 -0.003922326 0.95456033
cc21             5.183026e-01 0.9463294992  0.523265425 0.94632950
cc22             4.180034e-02 0.9824594951  0.019891654 0.98245950
cc23            -1.605001e-01 0.9851899814 -0.167631232 0.98518998
cc24             3.043810e-01 0.9347230452  0.325015773 0.93472305
cc25             1.192897e-01 0.9539177117  0.122585729 0.95391771
cc26            -2.546193e-02 0.9484181121 -0.011652655 0.94841811
cc27            -3.390220e-01 0.9767857742 -0.356278341 0.97678577
cc28             4.579816e-01 0.9407946719  0.474412516 0.94079467
cc29            -5.443673e-02 0.9772602754 -0.033465656 0.97726028
cc30             9.512971e-02 0.9529230684  0.110922947 0.95292307
cc31             2.020016e-02 0.9370659745  0.045311297 0.93706597
cc32             8.036801e-01 0.9665395280  0.823384776 0.96653953
cc33            -1.894783e-01 0.9690548836 -0.179997498 0.96905488
cc34             2.138984e-02 0.9392245334  0.037579978 0.93922453
cc35             3.934289e-01 0.9147788730  0.388039071 0.91477887
cc36            -2.980219e-01 0.9523876497 -0.323222234 0.95238765
cc37             5.160283e-03 0.9731101127 -0.009852433 0.97311011
cc38             1.801314e-02 0.9820809117 -0.003336486 0.98208091
cc39            -7.409716e-02 0.9767361934 -0.078762141 0.97673619
cc40             1.137372e-01 0.9456447701  0.096242426 0.94564477
cc41             9.337118e-02 0.9862764526  0.094891273 0.98627645
cc42             8.037422e-02 0.9744284717  0.071210544 0.97442847
cc43            -4.826769e-02 0.9712385834 -0.050978740 0.97123858
cc44            -3.554842e-01 0.9353491561 -0.356286451 0.93534916
cc45            -8.879965e-01 0.9265857231 -0.877628367 0.92658572
cc46            -3.459661e-01 0.9496383620 -0.364632403 0.94963836
cc47             2.691637e-01 0.9553437598  0.268430341 0.95534376
cc48            -1.365913e-01 0.9640256536 -0.122208558 0.96402565
cc49            -6.369189e-02 0.9802398120 -0.070281307 0.98023981
cc50             5.371812e-01 0.9293295789  0.520970658 0.92932958
cc51            -8.803365e-01 0.9247380703 -0.885257931 0.92473807
cc52             4.401990e-01 0.9601444151  0.456053089 0.96014442
cc53             2.795062e-01 0.9491396166  0.295370867 0.94913962
1                1.664647e-01 1.0120950210  0.175984889 1.01209502
lcentralization  8.622728e-01 0.0258711331  0.862044393 0.02587113
lwarfare         6.228281e-03 0.2281062881  0.019297415 0.36988291
larea           -1.396435e-01 0.2276487452 -0.321719597 0.24712923
lpopulation      1.632418e-02 0.1085676717  0.325161824 0.33653259
ldepend15       -1.084972e-04 0.0046603444 -0.024194033 0.05845995
ldepend64       -1.283142e-01 0.1655551943 -0.296213049 0.11955932
lurban           9.968995e-03 0.0250165275  0.028280755 0.03587403
lpop_growth     -2.942559e-02 0.1684819667 -0.569923843 0.51654310
ltrade           4.805950e-03 0.0120192328  0.023977710 0.01601482
lgini_gross      2.440915e-01 0.0582486367  0.245108081 0.05805364
ldebt            4.202686e-06 0.0002356943  0.004699094 0.01028345
lfdi_liab       -4.879429e-02 0.1602254045 -0.328030231 0.29292085
linflation       9.930237e-05 0.0006163019  0.001292126 0.00189617
ldemocracy      -1.181302e-02 0.1324384916 -0.071059970 0.28831011
lpol_comp       -2.156296e-02 0.2214254697 -0.081096689 0.47317015
lpresidential    3.266315e-02 0.2295970310  0.848373588 0.79770480
lplurality       7.032046e-03 0.1221873238  0.297916646 0.68554073
lpol_rights      3.337551e-02 0.2216453067  1.232654605 0.63095044
lgdp_pc          3.126804e-01 0.5420535873  0.513075998 0.63011263

[[2]]
                        Prob          Low           Med            Up
per03           1.0000000000 -0.149349601  0.1422420384  0.4320430227
per04           1.0000000000 -0.267748501  0.0287637390  0.3436512153
per05           1.0000000000 -0.468725360 -0.1516422429  0.2161477121
per06           1.0000000000 -0.329971098 -0.0189167447  0.3992972834
per07           1.0000000000 -0.318490279 -0.0047372883  0.4380523654
per08           1.0000000000 -0.223638866  0.1198569045  0.6214416140
cc2             1.0000000000 -0.458225967  0.0098178749  0.5863404672
cc3             1.0000000000 -0.577599036 -0.0552810263  0.5301845299
cc4             1.0000000000 -0.824994936  0.1057085964  1.0291568298
cc5             1.0000000000 -0.895622287 -0.2644477964  0.3569039624
cc6             1.0000000000 -1.067476757 -0.4025556728  0.2581156688
cc7             1.0000000000 -1.319858146 -0.5790263813  0.1380576996
cc8             1.0000000000 -0.361309761  0.1108273328  0.6006521033
cc9             1.0000000000 -0.392970419  0.1643597326  0.7276813939
cc10            1.0000000000 -0.709913061 -0.0789649881  0.5516862771
cc11            1.0000000000 -0.379254429  0.0745705852  0.5693313106
cc12            1.0000000000 -0.648275191 -0.0724187816  0.6153511856
cc13            1.0000000000 -0.648602326 -0.1624191164  0.4527623542
cc14            1.0000000000 -0.684050577  0.0005396513  0.6804593789
cc15            1.0000000000 -0.818656639  0.0630278237  0.9470821906
cc16            1.0000000000 -0.231241479  0.4072596138  1.0288906869
cc17            1.0000000000 -1.301793516 -0.4216745067  0.4827828072
cc18            1.0000000000 -0.573827731 -0.0898270710  0.5193915698
cc19            1.0000000000 -0.828583079 -0.3470585537  0.1851997009
cc20            1.0000000000 -0.539275999  0.0703442997  0.6937193956
cc21            1.0000000000 -0.547858996 -0.0593017673  0.4711672217
cc22            1.0000000000 -1.672460417 -0.9126628851 -0.1230920077
cc23            1.0000000000  0.768274414  1.9159358422  2.7215704142
cc24            1.0000000000 -0.648151319 -0.1385940765  0.3914938916
cc25            1.0000000000  0.518147483  1.2129920553  1.9741595047
cc26            1.0000000000 -0.667747292 -0.1902842936  0.3096339297
cc27            1.0000000000 -1.107026650 -0.5385646822  0.0117456140
cc28            1.0000000000 -0.482989551  0.0810710051  0.6798599481
cc29            1.0000000000 -1.308422164 -0.3915670333  0.3849044803
cc30            1.0000000000 -1.259427792 -0.3490531388  0.3330430534
cc31            1.0000000000 -0.479991841  0.0410543368  0.5653529832
cc32            1.0000000000 -1.316531884 -0.4829278047  0.2260770841
cc33            1.0000000000 -0.947560971 -0.2354203538  0.4714845498
cc34            1.0000000000 -0.929689637 -0.3763804977  0.1832134471
cc35            1.0000000000 -0.681813538 -0.1938881272  0.3768061783
cc36            1.0000000000 -0.514703499 -0.0244853316  0.6077106194
cc37            1.0000000000 -0.540554431  0.2473526888  0.8773239766
cc38            1.0000000000 -0.972757186 -0.1025774748  0.7588218511
cc39            1.0000000000  0.771758721  1.7639485786  2.6634412549
cc40            1.0000000000 -0.458411335  0.0434521358  0.5520240639
cc41            1.0000000000 -1.542328989 -0.5334247455  0.4430208168
cc42            1.0000000000 -0.852750262 -0.0308412194  0.6810842954
cc43            1.0000000000 -1.399038242 -0.6620645836  0.0762883330
cc44            1.0000000000 -0.496124600 -0.0487051626  0.4041539560
cc45            1.0000000000 -0.453615580  0.0342053992  0.6086792709
cc46            1.0000000000 -0.385624921  0.2167594519  0.9168899620
cc47            1.0000000000 -0.615698064  0.1381016880  0.7771498281
cc48            1.0000000000 -1.039853166 -0.3650771635  0.4009396498
cc49            1.0000000000  0.344838611  1.0522473001  1.7453301052
cc50            1.0000000000 -0.741479439 -0.2607457566  0.2352647493
cc51            1.0000000000 -0.172167994  0.3434380518  0.9077430897
cc52            1.0000000000 -0.501975904  0.0121447601  0.5365217893
cc53            1.0000000000 -0.702373712 -0.2107096862  0.3069643002
1               1.0000000000 -1.439749373  0.2095154181  1.7578503727
lcentralization 0.0051222222  0.000000000  0.0000000000  0.0000000000
lwarfare        1.0000000000  0.326545371  0.4419374449  0.5541804903
larea           0.0036777778  0.000000000  0.0000000000  0.0000000000
lpopulation     0.1977666667  0.000000000  0.0000000000  0.1899125219
ldepend15       0.0004888889  0.000000000  0.0000000000  0.0000000000
ldepend64       0.0363888889  0.000000000  0.0000000000  0.0005904789
lurban          0.0366111111  0.000000000  0.0000000000  0.0037108099
lpop_growth     0.0008555556  0.000000000  0.0000000000  0.0000000000
ltrade          0.0943666667  0.000000000  0.0000000000  0.0093557237
lgini_gross     0.0138444444  0.000000000  0.0000000000  0.0000000000
ldebt           0.0036333333  0.000000000  0.0000000000  0.0000000000
lfdi_liab       0.0042444444  0.000000000  0.0000000000  0.0000000000
linflation      0.0027777778  0.000000000  0.0000000000  0.0000000000
ldemocracy      0.0710555556 -0.045538331  0.0000000000  0.0000000000
lpol_comp       0.0002555556  0.000000000  0.0000000000  0.0000000000
lpresidential   0.0652666667 -0.086343863  0.0000000000  0.0488245733
lplurality      0.0018888889  0.000000000  0.0000000000  0.0000000000
lpol_rights     0.0675555556 -0.009300702  0.0000000000  0.0586751930
lgdp_pc         0.3497777778 -0.334872602  0.0000000000  0.0000000000
                         Mean           SD      CondMean      CondSD
per03            1.387422e-01 1.485940e-01  0.1422028211 0.148593985
per04            3.225296e-02 1.575290e-01  0.0303801140 0.157528967
per05           -1.434021e-01 1.740176e-01 -0.1428861186 0.174017564
per06           -5.144449e-03 1.847317e-01 -0.0048697263 0.184731685
per07            1.325223e-02 1.919647e-01  0.0138145602 0.191964741
per08            1.440719e-01 2.150384e-01  0.1433500792 0.215038408
cc2              2.957905e-02 2.662370e-01  0.0285191522 0.266236975
cc3             -4.277703e-02 2.828110e-01 -0.0448587296 0.282810964
cc4              9.809331e-02 4.697679e-01  0.1034064671 0.469767853
cc5             -2.656116e-01 3.210931e-01 -0.2663257199 0.321093123
cc6             -4.075541e-01 3.343186e-01 -0.4010581363 0.334318597
cc7             -5.801879e-01 3.722464e-01 -0.5776318375 0.372246396
cc8              1.091751e-01 2.492382e-01  0.1119242205 0.249238243
cc9              1.688632e-01 2.812768e-01  0.1653780404 0.281276830
cc10            -8.040265e-02 3.216106e-01 -0.0792179108 0.321610602
cc11             8.331318e-02 2.363450e-01  0.0807319841 0.236345018
cc12            -5.428127e-02 3.169571e-01 -0.0581342655 0.316957134
cc13            -1.454256e-01 2.811107e-01 -0.1465073374 0.281110744
cc14             4.850787e-03 3.543216e-01 -0.0010269641 0.354321552
cc15             6.895607e-02 4.574085e-01  0.0631290786 0.457408464
cc16             4.060965e-01 3.260620e-01  0.4034284541 0.326061972
cc17            -4.149210e-01 4.613656e-01 -0.4197385396 0.461365641
cc18            -7.915628e-02 2.758135e-01 -0.0758710354 0.275813512
cc19            -3.446285e-01 2.587042e-01 -0.3405462596 0.258704181
cc20             6.991093e-02 3.142177e-01  0.0768106517 0.314217671
