[[1]]
                        Prob           Low          Med         Up
cc4              9.321040e-02 9.785552e-01  0.0880971757 0.978555190
cc5             -1.199244e-01 9.266631e-01 -0.1076240496 0.926663066
cc6              2.729892e-02 9.634967e-01  0.0272148892 0.963496668
cc7              6.387363e-01 9.282618e-01  0.6436350148 0.928261763
cc8              6.074592e-02 9.933587e-01  0.0857798467 0.993358698
cc9             -1.122897e-01 9.541690e-01 -0.1338276953 0.954169013
cc10            -2.303124e-01 9.597681e-01 -0.2403464968 0.959768148
cc11            -6.736243e-01 9.043340e-01 -0.6671270565 0.904334005
cc12            -7.284957e-02 9.269806e-01 -0.0610873234 0.926980584
cc13            -6.385625e-02 9.141983e-01 -0.0886843385 0.914198279
cc14             2.098005e-03 9.671462e-01 -0.0100066723 0.967146217
cc15             3.378444e-01 9.025029e-01  0.3226913403 0.902502854
cc16             2.277650e-01 8.899470e-01  0.2341278428 0.889946988
cc17            -3.581456e-01 9.350929e-01 -0.3442553165 0.935092869
cc18             2.587733e-02 9.362206e-01  0.0381810107 0.936220623
cc19             6.498351e-02 9.637327e-01  0.0834661080 0.963732676
cc20            -9.287160e-02 9.024013e-01 -0.0980914041 0.902401311
cc21            -1.927365e-02 9.844648e-01 -0.0378693614 0.984464812
cc22            -2.602770e-02 9.862555e-01 -0.0381014919 0.986255495
cc23            -1.014226e+00 9.271047e-01 -1.0190794715 0.927104721
cc24             3.725036e-01 9.137902e-01  0.3794097542 0.913790239
cc25            -3.365046e-01 9.476974e-01 -0.3351313305 0.947697390
cc26            -4.896580e-02 9.695405e-01 -0.0657268979 0.969540527
cc27             1.664426e-02 9.673671e-01 -0.0016405185 0.967367106
cc28            -3.543363e-01 9.147189e-01 -0.3629516598 0.914718932
cc29            -8.226714e-02 9.035863e-01 -0.0698403302 0.903586259
cc30             2.668229e-01 9.676166e-01  0.2789652755 0.967616628
cc31             4.413814e-02 9.666562e-01  0.0281484698 0.966656232
cc32             1.194131e-01 9.517015e-01  0.1314171964 0.951701476
cc33             4.848796e-01 9.627522e-01  0.4765588898 0.962752230
cc34            -8.717182e-02 9.597316e-01 -0.0893746213 0.959731635
