[[1]]
                       Prob          Low           Med          Up
per04           -3.909555e-02 0.6885863231 -0.0101766881 0.688586323
per05           -2.645513e-01 0.6629847722 -0.2611140945 0.662984772
per06            9.924675e-01 0.6527497744  0.9892786402 0.652749774
per07            1.029619e+00 0.6492231148  1.0368518345 0.649223115
per08            1.552367e-01 0.7183932702  0.1603632034 0.718393270
cc2             -1.388914e-01 0.9351950443 -0.1269631418 0.935195044
cc3              9.909877e-02 0.9334535140  0.0760726880 0.933453514
cc4              2.633823e-02 0.9328786307  0.0120070659 0.932878631
cc5             -3.939897e-03 0.9602865506  0.0013586799 0.960286551
cc6             -6.533320e-01 0.9423523291 -0.6453510733 0.942352329
cc7             -4.418631e-02 0.9667780828 -0.0371413678 0.966778083
cc8              1.234622e+00 0.9634288394  1.2233416405 0.963428839
cc9             -8.165572e-02 0.9795853771 -0.1066188978 0.979585377
cc10            -1.396208e+00 0.9247419560 -1.3976964497 0.924741956
cc11            -3.884598e-03 0.9006273093 -0.0071503535 0.900627309
cc12             2.647953e-01 0.9053059844  0.2561676318 0.905305984
cc13             2.156442e-01 0.9205052572  0.2301236216 0.920505257
cc14             2.184808e-01 0.9433032931  0.2203946112 0.943303293
cc15            -9.308900e-02 0.9405528844 -0.0861599435 0.940552884
cc16             8.291166e-02 0.9442705403  0.0704570887 0.944270540
cc17             3.937680e-01 0.9139854278  0.3995689226 0.913985428
cc18            -1.367301e-01 0.9187328343 -0.1404917974 0.918732834
cc19            -5.500806e-01 0.9415268807 -0.5468295223 0.941526881
cc20            -9.890093e-02 0.9536171905 -0.0910830136 0.953617191
cc21            -1.503749e-02 0.9173590979 -0.0234698585 0.917359098
cc22            -6.085322e-03 0.9148017137  0.0024220530 0.914801714
cc23            -1.276163e-01 0.9652775169 -0.1318216344 0.965277517
cc24             4.000938e-01 0.9183622866  0.4141625647 0.918362287
cc25            -1.206742e-01 0.9146823566 -0.1280495230 0.914682357
cc26            -4.219089e-01 0.9224050662 -0.4217295720 0.922405066
cc27             6.841056e-01 0.9334593944  0.6784823150 0.933459394
cc28            -5.483664e-02 0.9306574721 -0.0644348147 0.930657472
cc29             4.862197e-01 0.8867745055  0.4757375403 0.886774505
cc30             1.293099e-01 0.9382863389  0.1320521203 0.938286339
cc31            -2.072575e-01 0.9120869861 -0.2087861473 0.912086986
cc32            -2.581549e-02 0.9959664788 -0.0332718758 0.995966479
cc33            -1.106392e-01 0.9711327569 -0.1175429616 0.971132757
cc34             4.039835e-01 0.9505308016  0.3918640658 0.950530802
cc35            -1.167859e-01 0.9323387403 -0.1301782173 0.932338740
cc36            -1.013712e-01 0.9152867505 -0.0852262732 0.915286751
cc37            -1.915935e-01 0.9782695722 -0.2027698228 0.978269572
cc38            -8.829166e-03 0.9774450656 -0.0238164621 0.977445066
cc39             9.542276e-02 0.9759363218  0.0965441374 0.975936322
cc40            -3.236979e-01 0.9072235890 -0.3199342653 0.907223589
cc41             3.651098e-02 0.9886842533  0.0206090404 0.988684253
cc42             5.800264e-02 0.9316368191  0.0573775087 0.931636819
cc43            -6.086526e-01 0.9292282776 -0.6112866480 0.929228278
cc44             9.442125e-01 0.9751345801  0.9527073306 0.975134580
cc45             1.152482e-01 0.9202900877  0.0982044688 0.920290088
cc46            -9.353874e-02 0.9957973163 -0.0991462200 0.995797316
cc47             8.720768e-03 0.9816304014  0.0193842863 0.981630401
cc48             4.736373e-01 0.9113772940  0.4784961323 0.911377294
cc49             2.686643e-01 0.9059363547  0.2903360823 0.905936355
cc50            -4.463524e-03 0.9802390485 -0.0142797661 0.980239048
cc51             3.603260e-02 0.9714247574  0.0103784926 0.971424757
cc52            -1.645671e-01 0.9023604313 -0.1324329589 0.902360431
cc53             2.672789e-01 0.9379055530  0.2649635632 0.937905553
cc54             5.913205e-02 0.9251611771  0.0599798350 0.925161177
cc55             5.027461e-02 0.9804247998  0.0589392898 0.980424800
cc56            -1.297103e-01 0.9354606181 -0.1261338799 0.935460618
cc57             3.816526e-01 0.9506517724  0.3590989660 0.950651772
cc58             1.506625e-01 0.9199114726  0.1512928261 0.919911473
cc59            -5.592593e-02 0.9251119313 -0.0437052062 0.925111931
cc60            -2.326566e-01 0.9543088803 -0.2272452925 0.954308880
cc61             2.008825e-01 0.9288634699  0.2054247910 0.928863470
cc62            -5.763501e-02 0.9905475670 -0.0706585390 0.990547567
cc63            -3.846901e-01 0.9310058063 -0.3902500238 0.931005806
cc64            -6.049776e-01 0.9063636571 -0.6053563925 0.906363657
cc65             4.120736e-01 0.9386104528  0.3996590120 0.938610453
cc66            -7.513947e-01 0.9234500344 -0.7568230037 0.923450034
cc67            -4.232408e-01 0.9760939155 -0.4321954504 0.976093916
cc68             4.764005e-01 0.9275468166  0.4859054657 0.927546817
cc69            -3.551446e-02 0.9715024931 -0.0313145492 0.971502493
cc70             2.442226e-01 0.9454987394  0.2287204803 0.945498739
cc71             1.435888e-01 0.9046544612  0.1274867256 0.904654461
cc72            -7.802715e-02 0.9990424150 -0.0611550036 0.999042415
cc73             5.876227e-01 0.9074478278  0.5759894182 0.907447828
cc74            -9.722189e-01 0.9199485196 -0.9811706256 0.919948520
cc75             2.457694e-01 0.9082773542  0.2590545818 0.908277354
cc76             2.320103e-01 0.9130348188  0.2486406112 0.913034819
cc77            -8.965502e-02 0.9382783368 -0.0803499138 0.938278337
1                3.913472e-01 0.9933480168  0.3775228747 0.993348017
lcentralization  8.968577e-01 0.0249161747  0.8972061086 0.024916175
lwarfare         4.522687e-03 0.0785515695  0.0206614466 0.182151473
larea           -5.498837e-02 0.1672416964 -0.2513764528 0.296813239
