[[1]]
                        Prob          Low          Med           Up
cc17             1.810813e-01 0.8450236883  0.195407737 0.845023688
cc18             3.482639e-01 0.8484967795  0.352060582 0.848496779
cc19             1.594976e-01 0.8629886754  0.186658019 0.862988675
cc20            -1.125761e-01 0.9697206001 -0.116735056 0.969720600
cc21            -1.891023e-04 0.9669156499  0.008402254 0.966915650
cc22             9.286065e-01 0.8407066436  0.951110991 0.840706644
cc23            -4.819704e-02 0.8913238397 -0.051072995 0.891323840
cc24            -4.959658e-02 0.8907591813 -0.060491926 0.890759181
cc25            -6.417896e-01 0.8926400856 -0.627380778 0.892640086
cc26            -5.489115e-01 0.9370291663 -0.540711763 0.937029166
cc27            -5.929260e-02 0.9616520070 -0.051933763 0.961652007
cc28             1.003231e-01 0.9839461665  0.101155560 0.983946167
cc29             3.517524e-01 0.9418332994  0.359283942 0.941833299
cc30             5.208649e-02 0.9540136894  0.055026177 0.954013689
cc31             1.203797e-03 0.9518615166 -0.016145965 0.951861517
cc32             1.303463e-01 0.8449934422  0.117661884 0.844993442
cc33             1.306932e+00 0.9156905014  1.289374520 0.915690501
cc34            -1.370204e-01 0.9346548234 -0.143411696 0.934654823
cc35            -9.464781e-01 0.9156818970 -0.949098353 0.915681897
cc36             1.075025e-01 0.8446357004  0.126509016 0.844635700
cc37            -1.258253e-01 0.9418000776 -0.102831097 0.941800078
cc38            -7.361144e-01 0.8452556109 -0.747494976 0.845255611
cc39            -5.697409e-02 0.8553753268 -0.035513736 0.855375327
cc40            -6.894760e-03 0.9483186773 -0.001092829 0.948318677
cc41             1.208296e-01 0.8981870466  0.087990952 0.898187047
cc42             1.008952e-01 0.8569742763  0.115496934 0.856974276
cc43             1.572725e-01 0.9695853906  0.165629984 0.969585391
cc44             3.734978e-02 0.9502885788  0.028436646 0.950288579
cc45             6.742012e-02 0.9076563416  0.094941022 0.907656342
cc46             4.414231e-01 0.8741123222  0.444426236 0.874112322
cc47            -9.437128e-02 0.9485686087 -0.083672415 0.948568609
cc48            -1.666713e-01 0.9436838941 -0.179788011 0.943683894
cc49            -1.750685e+00 0.8503391794 -1.749613822 0.850339179
cc50            -4.268527e-01 0.9139149085 -0.407333880 0.913914908
cc51            -8.793203e-03 0.9774467279 -0.021549989 0.977446728
cc52             1.341588e-01 0.9427301733  0.144543868 0.942730173
cc53            -6.929043e-02 0.8798740904 -0.075774216 0.879874090
cc54             8.022503e-01 0.8637972525  0.789914309 0.863797253
cc55             1.603368e-01 0.9705027487  0.150407024 0.970502749
cc56            -3.201147e-01 0.8656967805 -0.312451499 0.865696780
cc57             8.195648e-01 0.9652900055  0.807570515 0.965290006
1                6.740327e-01 0.9365357164  0.898693694 0.985043596
lcentralization  9.109832e-01 0.0246616502  0.910993073 0.024661650
lwarfare         2.512794e-02 0.1361058192  0.084581863 0.246138072
larea            3.937033e-04 0.0117447493  0.104402681 0.157685786
lpopulation      3.711629e-04 0.0163173440  0.330149582 0.164386006
ldepend15        1.344099e-05 0.0003193169 -0.022579115          NA
ldepend64       -1.318034e-05 0.0000000000          NaN          NA
lurban          -2.913866e-04 0.0039036009 -0.012130452 0.020907744
lpop_growth      2.062766e-01 0.2839438809  0.385357931 0.285460548
ltrade           1.026533e-04 0.0009542809  0.006642995 0.006435601
lgini_gross      3.668579e-02 0.0500709030  0.089760243 0.037056728
ldebt           -6.970276e-06 0.0002616339 -0.004135912 0.004854357
lfdi_liab        5.200433e-04 0.0191968697  0.006113085 0.137677348
linflation       7.153741e-03 0.0012576700  0.007147764 0.001257670
ldemocracy      -6.116338e-02 0.1620170883 -0.066063770 0.174231660
lpol_comp        3.456560e-01 0.2473474918  0.361627274 0.239091804
lpresidential    1.391011e-01 0.4061543989  0.954812634 0.608037726
lplurality       6.559399e-01 0.6052072450  0.750367713 0.590716594
lpol_rights      6.414751e-01 0.4408275433  0.748441858 0.386115336
lgdp_pc          0.000000e+00 0.0000000000          NaN          NA

[[2]]
                        Prob         Low          Med          Up          Mean
per03           1.0000000000 -0.38802150 -0.041390999  0.31382206 -4.067852e-02
per04           1.0000000000 -0.48749505 -0.139892909  0.21373406 -1.375869e-01
per05           1.0000000000 -0.53929063 -0.195237543  0.15211431 -1.931011e-01
per06           1.0000000000 -0.59815826 -0.265086280  0.07856627 -2.635577e-01
per07           1.0000000000 -0.54121040 -0.191159913  0.16369015 -1.890930e-01
per08           1.0000000000 -0.54430429 -0.182305514  0.19436085 -1.773070e-01
cc2             1.0000000000 -0.82562109 -0.221543047  0.40185186 -2.180174e-01
cc3             1.0000000000 -0.91017354 -0.115488277  0.69032550 -1.146811e-01
cc4             1.0000000000 -0.88395528  0.125626966  1.13155633  1.103256e-01
