[[1]]
                        Prob         Low           Med          Up
cc9             -1.870912e+00 0.9206593633 -1.887460496 0.920659363
cc10             9.044169e-03 0.9361669103 -0.022870644 0.936166910
cc11             2.793385e-01 0.9556750365  0.248394663 0.955675036
cc12            -2.505726e-01 0.9530923442 -0.264601949 0.953092344
cc13             3.871193e-01 0.9080450944  0.393848464 0.908045094
cc14            -1.045364e-01 0.9706749301 -0.112941777 0.970674930
cc15            -4.044306e-01 0.9421955982 -0.380881454 0.942195598
cc16             1.480755e-01 0.9235558909  0.144641437 0.923555891
cc17             1.099731e-01 0.9243451308  0.119150987 0.924345131
cc18             1.088448e-01 0.9385213053  0.109707702 0.938521305
cc19             7.204331e-01 0.9254414868  0.727277361 0.925441487
cc20            -5.580542e-02 0.9920389724 -0.043108045 0.992038972
cc21             2.829373e-02 0.9807347768  0.034497543 0.980734777
cc22            -2.994892e-01 0.9263357102 -0.282050814 0.926335710
cc23             8.904386e-01 0.9096253208  0.855842433 0.909625321
cc24            -2.259450e-01 0.9584215626 -0.232519224 0.958421563
cc25             4.703299e-01 0.9098471564  0.482269612 0.909847156
cc26             1.900184e-01 0.9357036950  0.179354985 0.935703695
cc27            -5.545772e-02 0.9377331207 -0.046247691 0.937733121
cc28            -8.718462e-02 0.9504433886 -0.094325432 0.950443389
cc29             6.688508e-01 0.9683679236  0.664139927 0.968367924
cc30            -1.651043e-01 0.9418996278 -0.167276742 0.941899628
cc31            -4.960655e-02 0.9774316854 -0.041962124 0.977431685
cc32             3.804674e-02 0.9498069291  0.048821459 0.949806929
cc33             1.479239e-01 0.9610211697  0.125361549 0.961021170
cc34             6.470559e-02 0.9592203190  0.030237909 0.959220319
cc35            -1.876938e-01 0.9670603640 -0.166871551 0.967060364
cc36             1.007029e+00 0.9518741255  1.027087529 0.951874126
cc37             6.967748e-02 0.9197685529  0.068367735 0.919768553
cc38             6.389108e-03 0.9692766850 -0.001698378 0.969276685
cc39            -7.304107e-06 0.9120252315 -0.010211652 0.912025232
cc40             3.537217e-01 0.8893837869  0.371835443 0.889383787
cc41             6.678155e-03 0.9491985546 -0.006361449 0.949198555
cc42            -6.650795e-01 0.9132098976 -0.670020564 0.913209898
cc43             4.440848e-01 0.9026557548  0.437003964 0.902655755
cc44             5.447618e-02 0.9635686861  0.060895697 0.963568686
cc45            -4.706054e-02 0.9692447611 -0.077086335 0.969244761
cc46             9.205141e-02 0.9769671584  0.071820508 0.976967158
cc47            -8.839185e-02 0.9948015471 -0.099112303 0.994801547
cc48             2.339454e-02 0.9708880717  0.006164497 0.970888072
cc49            -3.614016e-01 0.8818437307 -0.359102635 0.881843731
cc50             1.975250e-01 0.9528572922  0.188175014 0.952857292
cc51            -7.924621e-01 0.9578947754 -0.796440419 0.957894775
cc52            -2.626200e-01 0.9426778516 -0.261986631 0.942677852
cc53             6.365810e-02 0.9664931376  0.074361888 0.966493138
cc54             3.473931e-02 0.9786054476  0.028194830 0.978605448
cc55            -2.247039e-01 0.9512010783 -0.215256646 0.951201078
cc56             2.429501e-01 0.9192716637  0.247929558 0.919271664
cc57             2.007272e-02 0.9534637624  0.022862229 0.953463762
cc58            -2.317522e-01 0.9854179465 -0.248455800 0.985417947
cc59             2.397806e-01 0.9517886671  0.242254819 0.951788667
cc60            -1.279170e+00 0.9517083423 -1.282420468 0.951708342
cc61             7.262247e-01 0.8977064189  0.725261381 0.897706419
cc62             2.273497e-01 0.9078377092  0.215768827 0.907837709
1                2.454152e-01 0.9962285916  0.248586143 0.996228592
lcentralization  9.168853e-01 0.0317145732  0.916734543 0.031714573
lwarfare        -5.452488e-02 0.1530466848 -0.165287632 0.234270464
larea           -9.248351e-02 0.2130823193 -0.357768982 0.290422989
lpopulation      2.498110e-02 0.1617989914  0.113789024 0.328833055
ldepend15       -1.805117e-04 0.0079803956 -0.003130859 0.043684767
ldepend64       -1.518559e-01 0.1576211576 -0.220781002 0.144639471
lurban           4.480559e-05 0.0041950098  0.001852010 0.026465322
lpop_growth     -5.945136e-03 0.1295312576 -0.088372115 0.525348246
ltrade           7.992491e-03 0.0122780855  0.022048117 0.009930847
lgini_gross      1.516078e-01 0.1040696872  0.192061664 0.076581317
ldebt            7.859504e-04 0.0038192506  0.008228840 0.009423079
lfdi_liab       -5.498121e-02 0.1644234056 -0.334758469 0.273325753
linflation      -3.829403e-06 0.0001046977 -0.005050533 0.001949800
ldemocracy      -5.052458e-05 0.0098481122 -0.088920533 0.227430188
lpol_comp        5.493523e-02 0.1637053404  0.140389403 0.242956197
lpresidential    1.215926e-02 0.1643410850  0.287483897 0.703876454
lplurality      -1.248297e-02 0.1525048335 -0.227210478 0.626888249
lpol_rights      2.110688e-01 0.3686610066  0.533081009 0.417798130
lgdp_pc          1.085577e-01 0.4867791881  0.189971748 0.635745376

[[2]]
                        Prob          Low           Med           Up
per03           1.0000000000 -0.238360671  2.128639e-01  0.664469808
per04           1.0000000000 -0.068068047  4.159368e-01  0.907822987
per05           1.0000000000 -0.684555966 -2.144552e-01  0.271546276
per06           1.0000000000 -0.402617087  4.135097e-02  0.532168234
per07           1.0000000000 -0.560280677 -7.355877e-02  0.436834685
per08           1.0000000000 -0.530593103  4.815217e-03  0.586944605
cc2             1.0000000000 -1.675684280 -5.768641e-01  0.541000088
cc3             1.0000000000 -0.785501888 -7.438431e-02  0.680460131
cc4             1.0000000000 -1.469619232 -4.310796e-01  0.571068433
cc5             1.0000000000 -1.312034441 -2.445890e-01  0.801212192
cc6             1.0000000000 -1.559349503 -3.382960e-01  0.912685198
cc7             1.0000000000 -0.070300606  1.184659e+00  2.496432727
cc8             1.0000000000 -1.736474768 -5.009592e-01  0.754439554
cc9             1.0000000000 -0.749539492 -9.080198e-06  0.771391583
cc10            1.0000000000 -1.147528283 -2.140483e-01  0.706464489
cc11            1.0000000000 -1.111728411 -2.079982e-01  0.715674051
cc12            1.0000000000 -1.189135770  5.025322e-02  1.322255840
cc13            1.0000000000 -1.418051093 -6.504290e-01  0.080044325
cc14            1.0000000000 -1.470172653 -2.464127e-01  0.981557415
