[[1]]
                          Prob          Low          Med         Up
ldemocracy        0.2245888889 -0.163865165  0.000000000 0.06175730
lpol_comp         0.0138777778  0.000000000  0.000000000 0.00000000
lpresidential     0.0294111111  0.000000000  0.000000000 0.00000000
lplurality        0.0253444444  0.000000000  0.000000000 0.00000000
lpol_rights       0.0164444444  0.000000000  0.000000000 0.00000000
lgdp_pc           0.9883444444  0.402678065  1.225911694 1.86215318
                           Mean           SD     CondMean      CondSD
per03             -7.034962e-01 6.792223e-01 -0.710990953 0.679222271
per04              8.790141e-01 6.835433e-01  0.882527682 0.683543316
per05              5.991062e-01 6.479431e-01  0.589272730 0.647943128
per06              6.009684e-01 6.438853e-01  0.594961083 0.643885276
per07              7.578120e-01 6.496377e-01  0.749057064 0.649637710
per08              5.097544e-01 7.199174e-01  0.501546682 0.719917447
cc2               -1.742539e-01 9.671351e-01 -0.168943687 0.967135081
cc3               -3.509147e-01 9.427910e-01 -0.343125448 0.942790987
cc4                4.251544e-01 9.010381e-01  0.435118502 0.901038084
cc5                2.393703e-01 9.261003e-01  0.217265006 0.926100272
cc6                2.743060e-01 9.702587e-01  0.280847966 0.970258730
cc7               -1.757106e-01 9.524313e-01 -0.170717179 0.952431336
cc8               -4.758851e-02 9.661088e-01 -0.053598940 0.966108789
cc9                8.370253e-02 9.184691e-01  0.106148316 0.918469092
cc10              -3.526899e-01 9.530434e-01 -0.352883741 0.953043408
cc11              -6.816854e-01 9.483843e-01 -0.685871089 0.948384349
cc12               1.713670e-01 1.001442e+00  0.181348169 1.001442421
cc13              -1.076347e+00 9.778473e-01 -1.078980948 0.977847346
cc14               5.377531e-01 9.003973e-01  0.543308305 0.900397331
cc15               1.102753e-01 8.880160e-01  0.093495602 0.888015983
cc16               1.959481e-01 8.966295e-01  0.199850395 0.896629454
cc17              -1.623718e-01 9.378796e-01 -0.160423868 0.937879561
cc18              -2.923941e-01 9.015247e-01 -0.299319091 0.901524694
cc19               4.909203e-01 9.314780e-01  0.482552581 0.931478018
cc20               8.569616e-02 9.022322e-01  0.080065773 0.902232241
cc21              -1.010135e-01 9.117309e-01 -0.089491863 0.911730885
cc22              -4.029033e-01 9.302616e-01 -0.398069252 0.930261630
cc23              -1.147830e-01 9.192857e-01 -0.128453034 0.919285709
cc24               9.329188e-05 8.936132e-01  0.012646789 0.893613178
cc25              -2.083464e-01 9.256653e-01 -0.201267894 0.925665264
cc26              -1.659304e-01 9.326792e-01 -0.163899617 0.932679174
cc27               1.561629e-01 9.336048e-01  0.141300652 0.933604765
cc28               5.230817e-01 9.044864e-01  0.532698119 0.904486430
cc29               4.799260e-02 9.106264e-01  0.067359758 0.910626363
cc30              -4.738680e-02 9.749022e-01 -0.042551741 0.974902208
cc31              -3.531317e-01 9.251215e-01 -0.344365333 0.925121508
cc32               8.888475e-01 9.288592e-01  0.892532283 0.928859181
cc33              -7.713350e-02 9.641019e-01 -0.071192660 0.964101940
cc34               5.165550e-02 8.992545e-01  0.047112379 0.899254469
cc35              -7.278871e-01 1.035196e+00 -0.729316784 1.035195751
cc36               6.561632e-02 9.059192e-01  0.093228333 0.905919236
cc37               5.036569e-02 9.469458e-01  0.054360395 0.946945823
cc38              -1.503874e-01 9.317642e-01 -0.136759126 0.931764217
cc39               9.518441e-01 9.685705e-01  0.943370606 0.968570484
cc40              -3.914153e-01 9.245041e-01 -0.392414343 0.924504149
cc41              -2.423962e-01 9.160499e-01 -0.258678742 0.916049916
cc42              -1.065905e+00 1.129407e+00 -1.072172103 1.129407165
cc43               2.382618e-01 9.898619e-01  0.240223389 0.989861891
cc44               1.335229e-01 9.488336e-01  0.139891125 0.948833588
cc45               1.097563e-01 9.300565e-01  0.110362380 0.930056493
cc46              -1.943323e-01 8.940455e-01 -0.201731331 0.894045512
cc47              -9.078262e-02 9.368509e-01 -0.097810268 0.936850888
cc48               1.151318e-01 9.299346e-01  0.112965932 0.929934632
cc49              -1.425926e-01 9.171429e-01 -0.126116499 0.917142864
cc50               6.896571e-01 9.512159e-01  0.697000473 0.951215929
cc51              -9.962088e-02 8.840574e-01 -0.098988265 0.884057355
cc52              -1.848339e-01 9.680409e-01 -0.209283487 0.968040934
cc53               1.953810e-01 9.354787e-01  0.231284223 0.935478746
cc54              -2.614789e-01 9.542439e-01 -0.259550134 0.954243877
cc55               2.736016e-01 8.916264e-01  0.274130686 0.891626373
cc56               3.989926e-02 9.708536e-01  0.048923038 0.970853617
cc57               4.907406e-01 9.644483e-01  0.478077975 0.964448266
cc58              -1.249560e-01 8.993729e-01 -0.134473353 0.899372942
cc59               3.480799e-01 9.094655e-01  0.336384217 0.909465481
cc60              -1.987582e-01 9.729004e-01 -0.172661465 0.972900418
cc61               2.091655e-01 9.242852e-01  0.211126592 0.924285187
cc62               5.136727e-01 9.131511e-01  0.523579044 0.913151104
cc63               2.153906e-01 8.996705e-01  0.206926122 0.899670464
cc64               4.103549e-02 8.876081e-01  0.044353685 0.887608068
cc65              -1.679803e-02 9.668602e-01 -0.015569788 0.966860242
cc66              -6.831624e-02 9.697837e-01 -0.047219136 0.969783660
cc67               5.575645e-01 1.003643e+00  0.565418683 1.003643182
cc68               6.119882e-01 1.033895e+00  0.611181991 1.033895065
cc69               1.094597e-01 9.545950e-01  0.111050595 0.954595002
cc70              -6.496166e-01 9.235199e-01 -0.663780323 0.923519867
cc71               4.078964e-02 9.094646e-01  0.052947638 0.909464594
cc72               2.786798e-01 9.215594e-01  0.283815339 0.921559407
cc73              -3.916216e-01 9.735048e-01 -0.397993011 0.973504780
cc74              -8.601755e-01 8.862199e-01 -0.850887171 0.886219935
cc75              -2.828029e-01 9.486082e-01 -0.257744197 0.948608195
cc76               4.516630e-01 9.200698e-01  0.444863630 0.920069837
cc77               1.347776e-01 9.632872e-01  0.137173845 0.963287179
cc78              -1.807817e-01 9.582673e-01 -0.186542249 0.958267256
cc79               1.743458e-02 9.163524e-01  0.021670484 0.916352384
cc80               4.726851e-01 8.877968e-01  0.468550502 0.887796819
cc81               3.393727e-01 9.216504e-01  0.337754165 0.921650427
cc82              -7.031167e-01 9.177681e-01 -0.720642581 0.917768100
cc83               8.700576e-01 9.327852e-01  0.857248590 0.932785205
cc84               6.148428e-02 9.311870e-01  0.045997796 0.931186992
