[[1]]
                       Prob          Low           Med           Up
cc17            -1.618898e-02 0.847278395 -0.008368254 0.847278395
cc18             5.412546e-01 0.830431598  0.530834610 0.830431598
cc19            -1.553662e-02 0.854810659 -0.022005758 0.854810659
cc20            -1.106469e-01 0.958305663 -0.121939151 0.958305663
cc21             4.645236e-02 0.952489532  0.042497670 0.952489532
cc22             8.762811e-01 0.832907837  0.891300712 0.832907837
cc23             2.164139e-01 0.907761971  0.204179625 0.907761971
cc24             2.790808e-01 0.917192436  0.272112174 0.917192436
cc25            -1.927488e-01 0.881471710 -0.211115458 0.881471710
cc26            -6.057380e-02 0.935691295 -0.058140183 0.935691295
cc27            -5.671595e-02 0.974790072 -0.044712409 0.974790072
cc28            -4.175087e-02 0.980661079 -0.014492549 0.980661079
cc29             3.190387e-01 0.917339321  0.318224680 0.917339321
cc30             5.494912e-02 0.947132173  0.053797658 0.947132173
cc31            -5.711945e-03 0.981925441 -0.024128727 0.981925441
cc32             3.517672e-01 0.870049045  0.353544788 0.870049045
cc33             1.426694e+00 0.933837909  1.436143287 0.933837909
cc34            -1.223995e-01 0.958757132 -0.133136212 0.958757132
cc35            -8.121338e-01 0.930910316 -0.818578046 0.930910316
cc36             4.068792e-01 0.861539403  0.384413976 0.861539403
cc37            -1.218693e-01 0.937492099 -0.129003185 0.937492099
cc38            -9.019775e-01 0.846093549 -0.907733030 0.846093549
cc39            -1.008413e-01 0.863909514 -0.101432092 0.863909514
cc40            -3.079860e-02 0.962710126 -0.022809586 0.962710126
cc41            -1.537623e-01 0.896437556 -0.164388356 0.896437556
cc42            -1.270597e-01 0.829081802 -0.118136516 0.829081802
cc43             1.363804e-01 0.970676602  0.141585850 0.970676602
cc44             1.200198e-01 0.962756650  0.117893015 0.962756650
cc45            -2.855843e-01 0.910482276 -0.261672880 0.910482276
cc46             2.109381e-01 0.926074090  0.205187791 0.926074090
cc47            -7.206662e-02 0.932767299 -0.066292450 0.932767299
cc48            -7.757871e-04 0.948287528  0.020756585 0.948287528
cc49            -1.826196e+00 0.844226059 -1.846438861 0.844226059
cc50            -8.298930e-01 0.926056604 -0.827147663 0.926056604
cc51             1.563538e-01 0.961362152  0.169534861 0.961362152
cc52             6.507137e-02 0.929883529  0.071523209 0.929883529
cc53             5.349809e-02 0.899534356  0.063752473 0.899534356
cc54             5.994192e-01 0.907709419  0.593555662 0.907709419
cc55             6.208041e-02 0.965865769  0.035720059 0.965865769
cc56            -3.581202e-01 0.878686024 -0.335578168 0.878686024
cc57             9.295955e-01 0.980932555  0.928983418 0.980932555
1                5.673970e-01 0.993196896  0.573246989 0.993196896
lcentralization  8.872527e-01 0.029469882  0.887420738 0.029469882
lwarfare         1.024371e-02 0.126409952  0.042985811 0.241736987
larea           -7.295886e-03 0.054606992 -0.137036047 0.203110566
lpopulation      2.102783e-01 0.277524535  0.409649027 0.261597468
ldepend15        6.561755e-04 0.006858564  0.060451285 0.030390304
ldepend64       -2.421142e-03 0.023449267 -0.158321156 0.121510049
lurban          -1.805665e-02 0.023942891 -0.038134670 0.021181864
lpop_growth      1.957116e-01 0.305572042  0.421170766 0.322757251
ltrade           1.404637e-03 0.004430075  0.011425768 0.007014854
lgini_gross      3.354193e-02 0.047228035  0.078179755 0.042158280
ldebt           -1.508687e-05 0.000614802 -0.002160412 0.006344398
lfdi_liab       -3.736788e-03 0.054643257 -0.078947712 0.267803132
linflation       7.065274e-03 0.001345323  0.007051586 0.001338180
ldemocracy      -5.383673e-02 0.130742000 -0.067958345 0.143876042
lpol_comp        3.189119e-03 0.040287744  0.326714073 0.219988007
lpresidential    8.409847e-01 0.732818951  1.052576686 0.671515610
lplurality       9.463648e-02 0.337546820  0.808306323 0.583245746
lpol_rights      3.689026e-01 0.423046902  0.450724886 0.427041814
lgdp_pc          4.499436e-01 0.441745116  0.598526549 0.413081979

[[2]]
                        Prob          Low          Med           Up
per03           1.000000e+00 -0.396444238 -0.035333941  0.325864724
per04           1.000000e+00 -0.415582075 -0.053983708  0.308791309
per05           1.000000e+00 -0.439217304 -0.083036544  0.279850916
per06           1.000000e+00 -0.455656712 -0.070907501  0.341478737
per07           1.000000e+00 -0.346055597  0.046082312  0.498913264
per08           1.000000e+00 -0.390880278  0.050470591  0.571239887
cc2             1.000000e+00 -0.676933591 -0.077407738  0.571807208
cc3             1.000000e+00 -1.198644637 -0.287730145  0.664413040
cc4             1.000000e+00 -1.141538980 -0.089705119  0.955840226
cc5             1.000000e+00 -0.463543044  0.122083468  0.755162482
cc6             1.000000e+00 -0.513929718  0.221165212  0.968723188
cc7             1.000000e+00 -0.010442266  1.070949351  2.144697549
cc8             1.000000e+00 -1.265047105 -0.212730688  0.798171156
cc9             1.000000e+00 -1.296366657 -0.473198093  0.321966869
cc10            1.000000e+00 -0.370916513  0.197556553  0.763262014
cc11            1.000000e+00 -0.669242217 -0.001042725  0.677605278
cc12            1.000000e+00 -0.770796070 -0.189471520  0.465422269
cc13            1.000000e+00 -0.418623835  0.213905465  0.854184047
cc14            1.000000e+00 -0.624799420  0.400944813  1.365308990
cc15            1.000000e+00 -0.048377416  0.549378025  1.138553730
cc16            1.000000e+00 -0.556281999  0.078752883  0.722825590
cc17            1.000000e+00 -0.519857946  0.039334253  0.619298796
cc18            1.000000e+00 -0.600769845 -0.060018165  0.526642608
cc19            1.000000e+00 -0.248209660  0.473994091  1.166694853
cc20            1.000000e+00 -1.215149685 -0.179119388  0.840289853
cc21            1.000000e+00 -0.921555396  0.095779573  1.096639113
cc22            1.000000e+00 -0.647039859 -0.092260473  0.519858339
cc23            1.000000e+00 -0.368647348  0.362336959  1.150433508
cc24            1.000000e+00 -0.851182576 -0.200665420  0.474807641
cc25            1.000000e+00 -1.185860109 -0.558106249  0.083536593
cc26            1.000000e+00 -1.416384157 -0.665691144  0.129803371
cc27            1.000000e+00 -1.470162415 -0.414742879  0.660090092
cc28            1.000000e+00 -1.136094696 -0.129257505  0.879713341
cc29            1.000000e+00 -1.343919746 -0.500897424  0.281268282
cc30            1.000000e+00 -0.893180606  0.137187593  1.207100040
cc31            1.000000e+00 -1.223826405 -0.178166271  0.891913306
cc32            1.000000e+00 -0.471476459  0.196034834  0.831457025
cc33            1.000000e+00 -0.822839287  0.039542281  0.827135682
cc34            1.000000e+00 -0.651403480  0.187186050  1.041337386
cc35            1.000000e+00 -1.141190966 -0.397857100  0.382519615
cc36            1.000000e+00 -0.390418900  0.172706866  0.748095308
cc37            1.000000e+00 -0.738891885  0.061932942  0.920050379
cc38            1.000000e+00 -0.668621053 -0.101372775  0.552347398
cc39            1.000000e+00 -0.606393754 -0.041860091  0.512573016
cc40            1.000000e+00 -1.228463633 -0.377692377  0.461790311
cc41            1.000000e+00 -0.427674815  0.217844666  0.852659080
cc42            1.000000e+00 -0.473595885  0.062048708  0.622290826
cc43            1.000000e+00  0.913048257  2.064041243  3.138712169
cc44            1.000000e+00 -1.118789410 -0.053936515  0.972546416
cc45            1.000000e+00 -0.438562838  0.329767841  1.075795288
cc46            1.000000e+00 -0.836811179 -0.142643934  0.590014068
cc47            1.000000e+00 -0.849369681 -0.051576235  0.751563651
cc48            1.000000e+00 -1.673341986 -0.583122107  0.547914825
cc49            1.000000e+00 -0.780723904 -0.197566850  0.506629309
cc50            1.000000e+00 -0.561307226  0.122534831  0.886899196
cc51            1.000000e+00 -1.274117278 -0.204601096  0.845205932
cc52            1.000000e+00 -0.871367004 -0.114894057  0.641905576
cc53            1.000000e+00 -0.966266425 -0.339194766  0.282087710
cc54            1.000000e+00 -0.790884243 -0.198468424  0.417267750
cc55            1.000000e+00 -0.791395817  0.273080445  1.292641458
cc56            1.000000e+00 -1.384395985 -0.783756565 -0.157362203
cc57            1.000000e+00 -1.303024853 -0.244749067  0.849384580
1               1.000000e+00 -0.545354452  0.326088444  1.667621517
lcentralization 1.244444e-02  0.000000000  0.000000000  0.000000000
lwarfare        1.000000e+00  0.561040947  0.684124555  0.807815777
larea           6.756667e-02 -0.014441156  0.000000000  0.027576719
lpopulation     7.883333e-02  0.000000000  0.000000000  0.119529810
ldepend15       4.777778e-03  0.000000000  0.000000000  0.000000000
ldepend64       8.607778e-02 -0.018153018  0.000000000  0.018133913
lurban          8.836667e-02 -0.009379605  0.000000000  0.000000000
lpop_growth     5.866667e-03  0.000000000  0.000000000  0.000000000
ltrade          4.277778e-02  0.000000000  0.000000000  0.001891895
lgini_gross     6.390000e-02 -0.013081252  0.000000000  0.000000000
ldebt           4.444444e-04  0.000000000  0.000000000  0.000000000
lfdi_liab       2.442778e-01 -0.168701484  0.000000000  0.000000000
linflation      1.111111e-05  0.000000000  0.000000000  0.000000000
ldemocracy      6.383333e-02 -0.011534690  0.000000000  0.000000000
lpol_comp       2.555556e-04  0.000000000  0.000000000  0.000000000
lpresidential   9.006667e-02  0.000000000  0.000000000  0.308848058
lplurality      2.044444e-03  0.000000000  0.000000000  0.000000000
lpol_rights     4.222222e-04  0.000000000  0.000000000  0.000000000
lgdp_pc         2.127444e-01 -0.202061075  0.000000000  0.022761589
                         Mean           SD      CondMean       CondSD
per03           -2.900111e-02 1.823621e-01 -3.162436e-02 1.823621e-01
per04           -5.558213e-02 1.840220e-01 -5.422308e-02 1.840220e-01
per05           -8.251085e-02 1.850908e-01 -8.348186e-02 1.850908e-01
per06           -6.612493e-02 2.000992e-01 -6.619692e-02 2.000992e-01
per07            5.257639e-02 2.170257e-01  5.307431e-02 2.170257e-01
per08            6.512028e-02 2.429998e-01  6.362594e-02 2.429998e-01
cc2             -6.649071e-02 3.208050e-01 -7.114974e-02 3.208050e-01
cc3             -2.800661e-01 4.728579e-01 -2.864425e-01 4.728579e-01
cc4             -9.385829e-02 5.308966e-01 -8.258319e-02 5.308966e-01
cc5              1.381166e-01 3.076233e-01  1.303979e-01 3.076233e-01
cc6              2.150727e-01 3.824209e-01  2.160889e-01 3.824209e-01
cc7              1.071699e+00 5.513833e-01  1.078144e+00 5.513833e-01
cc8             -2.101185e-01 5.254574e-01 -2.202356e-01 5.254574e-01
cc9             -4.767120e-01 4.149913e-01 -4.749620e-01 4.149913e-01
cc10             2.003801e-01 2.915325e-01  1.974327e-01 2.915325e-01
cc11            -1.239098e-03 3.404194e-01  2.644881e-04 3.404194e-01
cc12            -1.812379e-01 3.133352e-01 -1.837998e-01 3.133352e-01
cc13             2.069960e-01 3.269208e-01  2.106182e-01 3.269208e-01
cc14             3.872540e-01 5.133552e-01  3.879502e-01 5.133552e-01
cc15             5.456080e-01 3.021515e-01  5.455776e-01 3.021515e-01
cc16             8.654519e-02 3.328085e-01  7.994766e-02 3.328085e-01
cc17             4.223119e-02 2.863041e-01  3.982910e-02 2.863041e-01
cc18            -5.537579e-02 2.841497e-01 -5.631636e-02 2.841497e-01
cc19             4.671103e-01 3.583168e-01  4.639200e-01 3.583168e-01
cc20            -1.923319e-01 5.282703e-01 -1.845901e-01 5.282703e-01
cc21             9.539992e-02 5.120414e-01  9.757502e-02 5.120414e-01
cc22            -8.208176e-02 2.966688e-01 -8.661015e-02 2.966688e-01
cc23             3.716701e-01 3.892186e-01  3.649434e-01 3.892186e-01
cc24            -1.933808e-01 3.422295e-01 -1.933836e-01 3.422295e-01
cc25            -5.536740e-01 3.207543e-01 -5.560370e-01 3.207543e-01
cc26            -6.621411e-01 3.989243e-01 -6.619790e-01 3.989243e-01
cc27            -4.213263e-01 5.380507e-01 -4.085773e-01 5.380507e-01
cc28            -1.186171e-01 5.164014e-01 -1.264349e-01 5.164014e-01
cc29            -4.985288e-01 4.083880e-01 -5.064245e-01 4.083880e-01
cc30             1.320698e-01 5.340606e-01  1.426135e-01 5.340606e-01
cc31            -1.675538e-01 5.365038e-01 -1.719547e-01 5.365038e-01
cc32             1.946350e-01 3.329917e-01  1.940247e-01 3.329917e-01
cc33             3.022867e-02 4.238182e-01  3.056000e-02 4.238182e-01
cc34             1.918346e-01 4.336779e-01  1.881577e-01 4.336779e-01
cc35            -3.928012e-01 3.905431e-01 -3.945954e-01 3.905431e-01
cc36             1.830338e-01 2.872529e-01  1.721600e-01 2.872529e-01
cc37             6.077836e-02 4.149651e-01  6.464287e-02 4.149651e-01
cc38            -9.587513e-02 3.088697e-01 -9.394220e-02 3.088697e-01
cc39            -4.739293e-02 2.860522e-01 -4.326064e-02 2.860522e-01
cc40            -3.770230e-01 4.348005e-01 -3.800523e-01 4.348005e-01
cc41             2.139820e-01 3.267061e-01  2.154381e-01 3.267061e-01
cc42             7.392951e-02 2.812620e-01  6.864562e-02 2.812620e-01
cc43             2.056945e+00 5.625130e-01  2.057188e+00 5.625130e-01
cc44            -7.168267e-02 5.366493e-01 -5.952148e-02 5.366493e-01
cc45             3.292036e-01 3.889700e-01  3.280789e-01 3.889700e-01
cc46            -1.418231e-01 3.703059e-01 -1.396124e-01 3.703059e-01
cc47            -5.946898e-02 4.084916e-01 -5.326383e-02 4.084916e-01
cc48            -5.876584e-01 5.624498e-01 -5.808125e-01 5.624498e-01
cc49            -1.847976e-01 3.219370e-01 -1.843142e-01 3.219370e-01
cc50             1.266380e-01 3.658525e-01  1.297513e-01 3.658525e-01
cc51            -2.106659e-01 5.426013e-01 -2.032994e-01 5.426013e-01
cc52            -1.061557e-01 3.881870e-01 -1.112430e-01 3.881870e-01
cc53            -3.425835e-01 3.153185e-01 -3.433722e-01 3.153185e-01
cc54            -2.023119e-01 3.071127e-01 -1.993948e-01 3.071127e-01
cc55             2.742088e-01 5.254921e-01  2.705499e-01 5.254921e-01
cc56            -7.803637e-01 3.152090e-01 -7.828434e-01 3.152090e-01
cc57            -2.304808e-01 5.463055e-01 -2.380615e-01 5.463055e-01
1                4.345450e-01 5.449055e-01  4.299512e-01 5.449055e-01
lcentralization  6.713121e-05 7.967983e-04  4.380212e-03 5.952645e-03
lwarfare         6.851757e-01 6.187750e-02  6.847204e-01 6.187750e-02
larea            3.482488e-04 2.210198e-02  6.591262e-03 8.526852e-02
lpopulation      5.726739e-03 3.362720e-02  7.253982e-02 9.795630e-02
ldepend15       -1.581123e-05 5.157120e-04  1.702927e-04 7.440897e-03
ldepend64       -2.692372e-05 9.319920e-03  4.488531e-05 3.159430e-02
